date,open,high,low,close,volume,symbol,exchange
2024-02-20,108.389,108.52,108.322,108.518,3595210,sh110059,sh
2024-02-21,108.518,108.725,108.517,108.606,5600220,sh110059,sh
2024-02-22,108.571,108.644,108.501,108.56,4022080,sh110059,sh
2024-02-23,108.53,108.791,108.53,108.743,2542860,sh110059,sh
2024-02-26,108.735,108.78,108.64,108.72,1651450,sh110059,sh
2024-02-27,108.683,108.724,108.672,108.723,2567510,sh110059,sh
2024-02-28,108.71,108.724,108.666,108.723,1610620,sh110059,sh
2024-02-29,108.7,108.783,108.631,108.763,2401620,sh110059,sh
2024-03-01,108.775,108.827,108.651,108.74,1474880,sh110059,sh
2024-03-04,108.768,108.8,108.704,108.756,1119960,sh110059,sh
2024-03-05,108.756,108.83,108.708,108.77,1895730,sh110059,sh
2024-03-06,108.75,108.889,108.715,108.859,1772190,sh110059,sh
2024-03-07,108.826,108.99,108.826,108.878,3234440,sh110059,sh
2024-03-08,108.84,109.0,108.835,108.95,2951430,sh110059,sh
2024-03-11,108.93,109.0,108.821,108.89,2658840,sh110059,sh
2024-03-12,108.861,108.885,108.721,108.856,3268050,sh110059,sh
2024-03-13,108.81,108.812,108.663,108.698,4582920,sh110059,sh
2024-03-14,108.642,108.72,108.605,108.647,3991400,sh110059,sh
2024-03-15,108.622,108.773,108.607,108.727,2821290,sh110059,sh
2024-03-18,108.69,108.9,108.681,108.897,1597300,sh110059,sh
2024-03-19,108.86,108.945,108.81,108.899,1302480,sh110059,sh
2024-03-20,108.89,108.95,108.851,108.95,2960900,sh110059,sh
2024-03-21,108.921,108.96,108.851,108.955,2213420,sh110059,sh
2024-03-22,108.955,109.081,108.886,108.92,1615700,sh110059,sh
2024-03-25,108.934,108.999,108.854,108.919,2198900,sh110059,sh
2024-03-26,108.935,108.96,108.865,108.93,2375820,sh110059,sh
2024-03-27,108.93,109.046,108.767,108.999,2491250,sh110059,sh
2024-03-28,109.0,109.04,108.93,108.956,1104010,sh110059,sh
2024-03-29,108.98,109.064,108.9,108.987,942600,sh110059,sh
2024-04-01,108.98,109.057,108.856,108.95,1836960,sh110059,sh
2024-04-02,108.964,109.044,108.922,109.017,1436170,sh110059,sh
2024-04-03,109.02,109.262,109.02,109.067,1226640,sh110059,sh
2024-04-08,109.096,109.26,109.05,109.181,1291990,sh110059,sh
2024-04-09,109.211,109.3,109.128,109.26,1758280,sh110059,sh
2024-04-10,109.216,109.32,109.21,109.313,1092380,sh110059,sh
2024-04-11,109.31,109.38,109.259,109.35,1004410,sh110059,sh
2024-04-12,109.322,109.545,109.322,109.42,1681570,sh110059,sh
2024-04-15,109.39,109.609,109.39,109.447,1728430,sh110059,sh
2024-04-16,109.445,109.533,109.346,109.387,2161480,sh110059,sh
2024-04-17,109.41,109.533,109.305,109.392,1939590,sh110059,sh
2024-04-18,109.38,109.566,109.38,109.543,1054420,sh110059,sh
2024-04-19,109.525,109.6,109.481,109.53,1112120,sh110059,sh
2024-04-22,109.522,109.71,109.501,109.69,1740770,sh110059,sh
2024-04-23,109.652,109.787,109.612,109.732,727340,sh110059,sh
2024-04-24,109.732,109.743,109.5,109.651,1061680,sh110059,sh
2024-04-25,109.65,109.67,109.533,109.648,1784200,sh110059,sh
2024-04-26,109.64,109.918,109.5,109.564,3948760,sh110059,sh
2024-04-29,109.553,109.564,109.307,109.499,2452790,sh110059,sh
2024-04-30,109.576,109.659,109.47,109.531,2910440,sh110059,sh
2024-05-06,109.586,109.76,109.501,109.651,2019590,sh110059,sh
2024-05-07,109.693,109.8,109.591,109.767,3782620,sh110059,sh
2024-05-08,109.76,109.872,109.7,109.718,2107550,sh110059,sh
2024-05-09,109.73,110.099,109.66,109.849,2497910,sh110059,sh
2024-05-10,109.879,109.977,109.751,109.928,1717910,sh110059,sh
2024-05-13,109.96,109.96,109.801,109.834,1814940,sh110059,sh
2024-05-14,109.837,109.942,109.8,109.919,1677730,sh110059,sh
2024-05-15,109.939,110.088,109.88,109.972,2289580,sh110059,sh
2024-05-16,110.078,110.078,109.903,109.96,1657560,sh110059,sh
2024-05-17,109.97,110.173,109.911,109.992,2263320,sh110059,sh
2024-05-20,110.0,110.05,109.926,109.956,2285990,sh110059,sh
2024-05-21,109.955,110.097,109.95,110.064,2929600,sh110059,sh
2024-05-22,110.026,110.08,110.002,110.045,2084060,sh110059,sh
2024-05-23,110.064,110.198,110.012,110.076,2614540,sh110059,sh
2024-05-24,110.13,110.172,109.99,110.059,2154610,sh110059,sh
2024-05-27,110.033,110.14,110.02,110.131,2057120,sh110059,sh
2024-05-28,110.131,110.2,110.07,110.122,1937060,sh110059,sh
2024-05-29,110.122,110.17,110.0,110.03,2721080,sh110059,sh
2024-05-30,109.996,110.081,109.97,110.03,3303390,sh110059,sh
2024-05-31,110.031,110.133,110.0,110.092,1211730,sh110059,sh
2024-06-03,110.09,110.173,109.993,110.092,2718220,sh110059,sh
2024-06-04,110.05,110.358,109.988,110.028,3703330,sh110059,sh
2024-06-05,110.04,110.239,110.003,110.18,2626290,sh110059,sh
2024-06-06,110.18,110.25,110.15,110.158,2208920,sh110059,sh
2024-06-07,110.141,110.363,110.0,110.126,5341270,sh110059,sh
2024-06-11,110.113,110.22,110.102,110.152,2418650,sh110059,sh
2024-06-12,110.133,110.199,110.12,110.124,3259490,sh110059,sh
2024-06-13,110.11,110.23,110.11,110.183,2488350,sh110059,sh
2024-06-14,110.244,110.3,110.14,110.222,2661100,sh110059,sh
2024-06-17,110.2,110.3,110.171,110.294,2242030,sh110059,sh
2024-06-18,110.262,110.345,110.201,110.256,2658220,sh110059,sh
2024-06-19,110.233,110.32,110.206,110.208,2811180,sh110059,sh
2024-06-20,110.209,110.266,110.01,110.204,3295480,sh110059,sh
2024-06-21,110.242,110.246,110.142,110.172,2514660,sh110059,sh
2024-06-24,110.14,110.228,110.065,110.222,3984890,sh110059,sh
2024-06-25,110.187,110.299,110.16,110.193,3348100,sh110059,sh
2024-06-26,110.196,110.28,110.17,110.253,2062280,sh110059,sh
2024-06-27,110.28,110.293,110.219,110.279,2661590,sh110059,sh
2024-06-28,110.251,110.281,110.222,110.261,2488460,sh110059,sh
2024-07-01,110.26,110.323,110.253,110.284,1969240,sh110059,sh
2024-07-02,110.25,110.37,110.25,110.311,2537650,sh110059,sh
2024-07-03,110.305,110.5,110.301,110.391,1524780,sh110059,sh
2024-07-04,110.364,110.596,110.33,110.35,807390,sh110059,sh
2024-07-05,110.353,110.444,110.34,110.364,1138710,sh110059,sh
2024-07-08,110.364,110.4,110.28,110.299,1830450,sh110059,sh
2024-07-09,110.281,110.349,110.281,110.306,2230980,sh110059,sh
2024-07-10,110.34,110.38,110.3,110.365,1484520,sh110059,sh
2024-07-11,110.391,110.41,110.33,110.368,1497520,sh110059,sh
2024-07-12,110.351,110.546,110.34,110.449,3240030,sh110059,sh
2024-07-15,110.449,110.62,110.388,110.481,1381780,sh110059,sh
2024-07-16,110.451,110.529,110.42,110.46,1283520,sh110059,sh
2024-07-17,110.489,110.555,110.451,110.48,1645870,sh110059,sh
2024-07-18,110.471,110.588,110.451,110.49,1191950,sh110059,sh
2024-07-19,110.49,110.601,110.48,110.499,1298580,sh110059,sh
2024-07-22,110.499,110.681,110.499,110.514,1311790,sh110059,sh
2024-07-23,110.54,110.63,110.5,110.537,1299840,sh110059,sh
2024-07-24,110.537,110.62,110.45,110.486,3178440,sh110059,sh
2024-07-25,110.467,110.53,110.4,110.479,3171760,sh110059,sh
2024-07-26,110.451,110.549,110.451,110.508,2358890,sh110059,sh
2024-07-29,110.528,110.58,110.47,110.566,2181280,sh110059,sh
2024-07-30,110.524,110.599,110.503,110.58,2177670,sh110059,sh
2024-07-31,110.554,110.62,110.54,110.581,1797430,sh110059,sh
2024-08-01,110.609,110.63,110.55,110.616,1556050,sh110059,sh
2024-08-02,110.606,110.68,110.58,110.648,1667960,sh110059,sh
2024-08-05,110.647,110.774,110.62,110.716,2487170,sh110059,sh
2024-08-06,110.739,110.739,110.62,110.655,1226910,sh110059,sh
2024-08-07,110.671,110.72,110.606,110.671,1909950,sh110059,sh
2024-08-08,110.671,110.821,110.632,110.653,1654660,sh110059,sh
2024-08-09,110.653,110.709,110.606,110.64,1283910,sh110059,sh
2024-08-12,110.64,110.64,110.502,110.558,1491570,sh110059,sh
2024-08-13,110.553,110.625,110.526,110.58,1501560,sh110059,sh
2024-08-14,110.567,110.615,110.53,110.607,2675940,sh110059,sh
2024-08-15,110.646,110.648,110.582,110.591,2322020,sh110059,sh
2024-08-16,110.582,110.63,110.495,110.563,3603860,sh110059,sh
2024-08-19,110.551,110.606,110.5,110.599,2445950,sh110059,sh
2024-08-20,110.619,110.66,110.533,110.588,4304550,sh110059,sh
2024-08-21,110.566,110.65,110.562,110.587,3134040,sh110059,sh
2024-08-22,110.576,110.619,110.546,110.555,3491550,sh110059,sh
2024-08-23,110.577,110.585,110.46,110.54,4576870,sh110059,sh
2024-08-26,110.502,110.58,110.46,110.502,3520030,sh110059,sh
2024-08-27,110.462,110.5,110.45,110.498,3038800,sh110059,sh
2024-08-28,110.48,110.497,110.404,110.451,3813720,sh110059,sh
2024-08-29,110.434,110.51,110.433,110.472,2516870,sh110059,sh
2024-08-30,110.462,110.52,110.441,110.476,3372790,sh110059,sh
2024-09-02,110.46,110.568,110.46,110.559,3621770,sh110059,sh
2024-09-03,110.512,110.651,110.501,110.579,2524070,sh110059,sh
2024-09-04,110.57,110.647,110.56,110.61,2383560,sh110059,sh
2024-09-05,110.598,110.643,110.581,110.602,2751020,sh110059,sh
2024-09-06,110.614,110.719,110.585,110.671,2807260,sh110059,sh
2024-09-09,110.65,110.745,110.585,110.601,2315810,sh110059,sh
2024-09-10,110.588,110.62,110.522,110.61,4526320,sh110059,sh
2024-09-11,110.565,110.64,110.541,110.636,3748500,sh110059,sh
2024-09-12,110.6,110.64,110.582,110.603,2749680,sh110059,sh
2024-09-13,110.6,110.65,110.561,110.586,3091240,sh110059,sh
2024-09-18,110.583,110.6,110.517,110.589,3229450,sh110059,sh
2024-09-19,110.59,110.618,110.56,110.588,2680010,sh110059,sh
2024-09-20,110.565,110.629,110.564,110.582,2466910,sh110059,sh
2024-09-23,110.562,110.608,110.521,110.575,2123140,sh110059,sh
2024-09-24,110.592,110.761,110.551,110.624,4051300,sh110059,sh
2024-09-25,110.627,110.75,110.6,110.652,6113950,sh110059,sh
2024-09-26,110.644,110.88,110.612,110.749,5200670,sh110059,sh
2024-09-27,110.8,111.222,110.57,110.7,6006020,sh110059,sh
2024-09-30,110.652,110.913,110.64,110.809,7112070,sh110059,sh
2024-10-08,112.0,115.0,110.8,111.063,14438630,sh110059,sh
2024-10-09,110.815,111.0,110.5,110.641,10082030,sh110059,sh
2024-10-10,110.636,110.875,110.2,110.712,6535270,sh110059,sh
2024-10-11,110.724,110.983,110.62,110.805,4555450,sh110059,sh
2024-10-14,110.76,111.2,110.76,111.039,6214650,sh110059,sh
2024-10-15,110.95,111.267,110.95,111.024,3512860,sh110059,sh
2024-10-16,110.9,111.339,110.9,111.153,3383260,sh110059,sh
2024-10-17,111.152,111.398,111.021,111.056,2447040,sh110059,sh
2024-10-18,111.099,111.45,111.002,111.185,3496000,sh110059,sh
2024-10-21,111.403,111.403,111.003,111.285,3196640,sh110059,sh
2024-10-22,111.341,111.439,111.153,111.26,1618700,sh110059,sh
2024-10-23,111.251,111.338,110.997,111.111,2923690,sh110059,sh
2024-10-24,111.113,111.148,111.011,111.052,1712590,sh110059,sh
2024-10-25,111.05,111.098,110.96,111.076,5164370,sh110059,sh
2024-10-28,107.95,108.266,107.94,108.011,3195910,sh110059,sh
2024-10-29,108.04,108.15,107.941,108.0,2685910,sh110059,sh
2024-10-30,108.0,108.087,107.9,108.0,2403320,sh110059,sh
2024-10-31,108.01,108.081,107.965,108.011,3003230,sh110059,sh
2024-11-01,108.046,108.145,108.002,108.071,2613160,sh110059,sh
2024-11-04,108.098,108.196,108.062,108.136,2767740,sh110059,sh
2024-11-05,108.102,108.33,108.091,108.237,2077410,sh110059,sh
2024-11-06,108.244,108.448,108.16,108.301,3274600,sh110059,sh
2024-11-07,108.35,108.7,108.202,108.24,5161150,sh110059,sh
2024-11-08,108.262,108.399,108.248,108.32,2881830,sh110059,sh
2024-11-11,108.321,108.423,108.25,108.302,3208470,sh110059,sh
2024-11-12,108.32,108.38,108.303,108.34,3114000,sh110059,sh
2024-11-13,108.34,108.379,108.158,108.2,2706200,sh110059,sh
2024-11-14,108.2,108.28,108.1,108.134,2087970,sh110059,sh
2024-11-15,108.151,108.295,108.1,108.201,2781310,sh110059,sh
2024-11-18,108.237,108.38,108.17,108.32,2989550,sh110059,sh
2024-11-19,108.359,108.72,108.276,108.393,3246640,sh110059,sh
2024-11-20,108.4,108.609,108.363,108.462,2160630,sh110059,sh
2024-11-21,108.463,108.55,108.352,108.467,2366730,sh110059,sh
2024-11-22,108.475,108.499,108.227,108.347,768790,sh110059,sh
2024-11-25,108.33,108.34,108.191,108.209,1843880,sh110059,sh
2024-11-26,108.209,108.33,108.17,108.235,1482190,sh110059,sh
2024-11-27,108.275,108.441,108.212,108.395,1868180,sh110059,sh
2024-11-28,108.401,108.597,108.331,108.398,2029290,sh110059,sh
2024-11-29,108.397,108.549,108.36,108.449,2059390,sh110059,sh
2024-12-02,108.455,108.538,108.403,108.461,2469830,sh110059,sh
2024-12-03,108.465,108.48,108.411,108.457,2474100,sh110059,sh
2024-12-04,108.47,108.68,108.403,108.439,3644420,sh110059,sh
2024-12-05,108.44,108.578,108.401,108.544,2216120,sh110059,sh
2024-12-06,108.544,108.706,108.529,108.659,2434220,sh110059,sh
2024-12-09,108.659,108.86,108.605,108.74,2795510,sh110059,sh
2024-12-10,109.19,109.19,108.697,108.807,4883460,sh110059,sh
2024-12-11,108.802,109.5,108.79,109.03,2622460,sh110059,sh
2024-12-12,109.017,109.5,108.957,109.097,3900960,sh110059,sh
2024-12-13,109.148,109.148,108.757,108.83,5578870,sh110059,sh
2024-12-16,108.802,108.849,108.652,108.671,4211110,sh110059,sh
2024-12-17,108.69,108.744,108.562,108.687,4560920,sh110059,sh
2024-12-18,108.64,108.808,108.606,108.642,2286050,sh110059,sh
2024-12-19,108.668,108.729,108.632,108.651,1547180,sh110059,sh
2024-12-20,108.657,108.749,108.641,108.687,2817690,sh110059,sh
2024-12-23,108.698,109.04,108.66,108.829,3249260,sh110059,sh
2024-12-24,108.811,109.15,108.811,109.1,5585050,sh110059,sh
2024-12-25,109.056,109.427,109.056,109.255,3915760,sh110059,sh
2024-12-26,109.222,109.386,109.05,109.208,2005520,sh110059,sh
2024-12-27,109.208,109.384,109.132,109.199,2014610,sh110059,sh
2024-12-30,109.201,109.549,109.187,109.321,4031400,sh110059,sh
2024-12-31,109.321,109.6,108.912,108.998,3262570,sh110059,sh
2024-01-02,136.6,136.969,134.6,134.672,260840,sh110060,sh
2024-01-03,134.6,135.152,133.01,133.492,141840,sh110060,sh
2024-01-04,133.0,134.036,132.2,132.618,148020,sh110060,sh
2024-01-05,133.546,133.546,131.551,131.816,121230,sh110060,sh
2024-01-08,131.456,131.537,129.01,130.622,217640,sh110060,sh
2024-01-09,130.622,131.0,128.493,128.88,179950,sh110060,sh
2024-01-10,129.999,129.999,128.0,128.091,252430,sh110060,sh
2024-01-11,128.2,130.199,128.062,129.527,116030,sh110060,sh
2024-01-12,130.199,130.199,128.694,128.754,119490,sh110060,sh
2024-01-15,128.6,129.89,127.853,128.982,178440,sh110060,sh
2024-01-16,129.5,129.5,126.97,128.173,137860,sh110060,sh
2024-01-17,127.78,127.951,124.162,124.401,169110,sh110060,sh
2024-01-18,123.9,124.396,120.405,122.46,322700,sh110060,sh
2024-01-19,122.56,124.498,121.788,122.18,193260,sh110060,sh
2024-01-22,122.33,122.718,116.729,117.695,200630,sh110060,sh
2024-01-23,117.442,118.977,116.37,118.106,166900,sh110060,sh
2024-01-24,118.21,119.8,115.0,117.333,270430,sh110060,sh
2024-01-25,117.538,124.499,117.371,121.617,746310,sh110060,sh
2024-01-26,121.46,126.8,120.872,124.282,1583420,sh110060,sh
2024-01-29,122.691,125.8,120.502,120.824,615370,sh110060,sh
2024-01-30,120.63,122.19,117.833,118.524,368360,sh110060,sh
2024-01-31,118.2,120.01,116.849,116.957,322450,sh110060,sh
2024-02-01,116.747,118.579,115.726,116.918,324190,sh110060,sh
2024-02-02,117.418,118.499,112.739,113.227,532390,sh110060,sh
2024-02-05,113.56,114.59,108.0,109.375,534630,sh110060,sh
2024-02-06,109.53,113.688,105.996,113.147,517020,sh110060,sh
2024-02-07,113.48,114.598,109.2,109.487,532950,sh110060,sh
2024-02-08,109.987,112.0,108.8,111.193,453030,sh110060,sh
2024-02-19,111.802,114.899,111.519,113.762,587720,sh110060,sh
2024-02-20,113.691,115.833,113.657,115.41,476090,sh110060,sh
2024-02-21,115.0,118.8,114.81,117.241,416830,sh110060,sh
2024-02-22,117.5,119.929,116.7,116.934,439090,sh110060,sh
2024-02-23,117.2,118.51,117.0,117.753,209620,sh110060,sh
2024-02-26,118.198,118.919,117.06,117.896,245500,sh110060,sh
2024-02-27,117.896,120.578,117.136,120.237,363710,sh110060,sh
2024-02-28,120.866,123.32,117.315,117.377,818950,sh110060,sh
2024-02-29,117.1,120.034,116.88,118.773,296420,sh110060,sh
2024-03-01,118.773,126.446,118.773,122.262,3239610,sh110060,sh
2024-03-04,120.838,122.345,119.558,121.608,892000,sh110060,sh
2024-03-05,121.715,122.826,119.308,119.351,561940,sh110060,sh
2024-03-06,119.351,121.174,116.806,119.956,386580,sh110060,sh
2024-03-07,119.72,121.98,119.271,119.501,572280,sh110060,sh
2024-03-08,119.501,121.738,119.199,120.201,334560,sh110060,sh
2024-03-11,120.201,120.7,118.942,119.949,192720,sh110060,sh
2024-03-12,119.65,120.124,118.6,118.655,181190,sh110060,sh
2024-03-13,118.654,119.407,117.997,118.585,290820,sh110060,sh
2024-03-14,118.466,119.199,117.255,117.569,195860,sh110060,sh
2024-03-15,117.791,118.666,116.787,118.376,258760,sh110060,sh
2024-03-18,117.935,119.45,117.935,118.752,280450,sh110060,sh
2024-03-19,118.997,121.684,118.7,120.623,439260,sh110060,sh
2024-03-20,120.467,124.526,120.096,124.129,682240,sh110060,sh
2024-03-21,124.5,125.666,123.514,124.765,395210,sh110060,sh
2024-03-22,124.677,124.952,121.797,123.605,280420,sh110060,sh
2024-03-25,122.45,124.888,122.2,122.975,207700,sh110060,sh
2024-03-26,122.61,122.901,119.002,119.302,356340,sh110060,sh
2024-03-27,119.899,120.025,116.5,116.801,293120,sh110060,sh
2024-03-28,116.801,119.5,116.8,118.669,255930,sh110060,sh
2024-03-29,118.669,119.1,116.48,118.273,322420,sh110060,sh
2024-04-01,118.0,122.034,117.884,121.909,318720,sh110060,sh
2024-04-02,122.034,122.679,120.288,120.618,255700,sh110060,sh
2024-04-03,120.8,123.115,119.704,122.838,417720,sh110060,sh
2024-04-08,122.919,123.5,120.656,122.007,415910,sh110060,sh
2024-04-09,121.552,121.999,119.0,119.745,442610,sh110060,sh
2024-04-10,119.745,119.798,117.801,118.524,212010,sh110060,sh
2024-04-11,118.125,119.875,118.076,119.357,218720,sh110060,sh
2024-04-12,119.1,119.515,117.287,117.898,311210,sh110060,sh
2024-04-15,117.898,118.091,113.0,114.253,404870,sh110060,sh
2024-04-16,113.999,113.999,110.0,111.07,512100,sh110060,sh
2024-04-17,111.0,114.355,110.821,113.505,503660,sh110060,sh
2024-04-18,113.732,114.539,112.127,114.429,326400,sh110060,sh
2024-04-19,114.429,114.92,112.132,113.439,263990,sh110060,sh
2024-04-22,113.14,113.438,111.132,111.39,347240,sh110060,sh
2024-04-23,111.0,112.548,110.769,111.57,188900,sh110060,sh
2024-04-24,112.97,114.6,111.921,113.177,279440,sh110060,sh
2024-04-25,113.3,114.324,112.746,113.112,158220,sh110060,sh
2024-04-26,113.5,115.287,112.863,114.143,244920,sh110060,sh
2024-04-29,114.827,115.749,113.677,115.006,201560,sh110060,sh
2024-04-30,115.006,120.578,114.999,118.768,2082040,sh110060,sh
2024-05-06,119.002,124.8,119.002,124.643,2517110,sh110060,sh
2024-05-07,124.467,130.5,122.255,126.42,3459420,sh110060,sh
2024-05-08,126.384,127.782,123.966,125.84,1197550,sh110060,sh
2024-05-09,125.18,128.5,125.18,127.314,737080,sh110060,sh
2024-05-10,127.2,129.23,125.451,127.653,669770,sh110060,sh
2024-05-13,127.27,127.621,124.3,125.051,368560,sh110060,sh
2024-05-14,125.051,127.88,123.879,126.488,1085380,sh110060,sh
2024-05-15,126.299,127.959,125.76,126.296,444700,sh110060,sh
2024-05-16,126.059,131.182,126.059,130.257,1087500,sh110060,sh
2024-05-17,129.91,132.77,129.0,131.729,818370,sh110060,sh
2024-05-20,131.614,148.799,130.42,140.058,11219170,sh110060,sh
2024-05-21,141.5,143.311,133.789,135.08,5863740,sh110060,sh
2024-05-22,134.96,138.6,132.711,133.958,2261470,sh110060,sh
2024-05-23,133.745,133.824,130.126,131.938,1039960,sh110060,sh
2024-05-24,132.0,138.183,131.71,134.427,3295350,sh110060,sh
2024-05-27,134.4,135.62,131.146,133.04,931470,sh110060,sh
2024-05-28,132.7,134.744,131.001,131.468,507180,sh110060,sh
2024-05-29,131.467,133.3,130.8,131.277,491040,sh110060,sh
2024-05-30,131.999,131.999,129.07,129.601,400640,sh110060,sh
2024-05-31,130.1,134.904,128.722,132.891,1500370,sh110060,sh
2024-06-03,132.47,132.575,127.611,128.562,554150,sh110060,sh
2024-06-04,129.2,131.0,127.23,128.146,533010,sh110060,sh
2024-06-05,128.0,128.246,126.68,127.145,223740,sh110060,sh
2024-06-06,127.999,127.999,123.072,125.192,417200,sh110060,sh
2024-06-07,125.2,126.731,123.587,124.694,412940,sh110060,sh
2024-06-11,124.8,126.098,123.059,125.905,330190,sh110060,sh
2024-06-12,126.116,129.455,125.4,126.278,474430,sh110060,sh
2024-06-13,126.7,126.94,124.76,125.459,237150,sh110060,sh
2024-06-14,125.45,126.279,124.839,125.699,189930,sh110060,sh
2024-06-17,125.97,126.45,123.9,124.214,179110,sh110060,sh
2024-06-18,124.214,125.851,124.011,125.736,337200,sh110060,sh
2024-06-19,125.3,131.646,124.8,129.074,2618320,sh110060,sh
2024-06-20,128.515,130.197,126.74,127.303,916220,sh110060,sh
2024-06-21,126.82,135.441,126.126,131.014,5167850,sh110060,sh
2024-06-24,129.0,135.144,128.596,129.703,3470690,sh110060,sh
2024-06-25,129.314,131.079,128.036,129.452,997550,sh110060,sh
2024-06-26,129.426,131.756,128.036,130.478,556100,sh110060,sh
2024-06-27,130.47,134.628,130.259,131.195,946910,sh110060,sh
2024-06-28,130.43,133.5,129.449,130.217,553240,sh110060,sh
2024-07-01,130.193,133.469,129.131,132.151,1018880,sh110060,sh
2024-07-02,132.9,132.9,130.421,131.031,509540,sh110060,sh
2024-07-03,131.501,131.87,128.346,130.608,672750,sh110060,sh
2024-07-04,130.45,133.0,128.56,128.955,904270,sh110060,sh
2024-07-05,128.652,128.773,125.407,127.997,589480,sh110060,sh
2024-07-08,127.95,129.226,125.24,125.612,374830,sh110060,sh
2024-07-09,125.091,127.635,123.55,126.324,395170,sh110060,sh
2024-07-10,129.608,138.2,126.713,128.705,6698850,sh110060,sh
2024-07-11,128.8,133.303,128.1,130.962,2291600,sh110060,sh
2024-07-12,130.962,131.89,129.156,129.28,515810,sh110060,sh
2024-07-15,129.3,132.0,128.567,128.801,746100,sh110060,sh
2024-07-16,129.005,130.67,128.232,130.307,484680,sh110060,sh
2024-07-17,130.031,139.8,128.9,131.522,6813750,sh110060,sh
2024-07-18,131.0,132.692,127.102,127.64,1759010,sh110060,sh
2024-07-19,126.9,128.411,125.1,127.158,944530,sh110060,sh
2024-07-22,127.5,130.637,126.572,127.965,1189250,sh110060,sh
2024-07-23,127.966,128.127,123.0,123.148,690610,sh110060,sh
2024-07-24,123.0,124.28,119.51,119.864,667820,sh110060,sh
2024-07-25,119.86,121.711,119.027,120.0,484040,sh110060,sh
2024-07-26,120.0,123.888,120.0,123.786,589300,sh110060,sh
2024-07-29,123.65,123.91,121.192,121.42,426700,sh110060,sh
2024-07-30,121.894,122.716,120.349,121.467,517680,sh110060,sh
2024-07-31,121.501,124.841,120.4,124.493,538620,sh110060,sh
2024-08-01,124.0,124.937,122.903,123.471,318160,sh110060,sh
2024-08-02,123.08,123.429,121.502,121.717,267710,sh110060,sh
2024-08-05,121.717,122.4,119.299,119.657,352470,sh110060,sh
2024-08-06,119.657,121.169,119.269,120.198,223980,sh110060,sh
2024-08-07,120.16,127.704,119.45,126.57,3927270,sh110060,sh
2024-08-08,124.613,130.373,124.609,129.979,2309450,sh110060,sh
2024-08-09,128.8,133.422,128.8,130.308,1472610,sh110060,sh
2024-08-12,138.0,142.83,128.009,130.344,2401890,sh110060,sh
2024-08-13,129.953,156.413,129.692,156.413,24903340,sh110060,sh
2024-08-14,175.999,187.696,155.612,163.958,42363790,sh110060,sh
2024-08-15,155.5,176.189,140.591,145.514,64882650,sh110060,sh
2024-08-16,153.5,158.0,141.66,147.026,48571710,sh110060,sh
2024-08-19,150.532,151.0,140.006,145.025,23747360,sh110060,sh
2024-08-20,152.31,156.0,144.3,147.216,42024210,sh110060,sh
2024-08-21,145.0,158.5,143.508,155.043,38058460,sh110060,sh
2024-08-22,154.0,155.447,143.153,147.001,12088500,sh110060,sh
2024-08-23,148.0,154.0,139.1,149.355,22029310,sh110060,sh
2024-08-26,147.1,159.598,147.1,149.644,24186410,sh110060,sh
2024-08-27,145.033,150.5,142.537,144.127,13289620,sh110060,sh
2024-08-28,145.0,145.3,138.89,140.503,6400460,sh110060,sh
